ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),Tank Volume ,BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,"Status flag (subcooled=1, superheated=0)",Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Liquid Type,Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Duplicate Flag,missing values,Target Pressure (bar)
10374,40.95,0.7,1.42,4.01,0.98,5.580316,1.6,0.4,320.89,341.3,8,11,10,0.61,10,1,42.5,-42,96.7,0,7,1,9.35,6.7,-1.6,0,0,0.075715505
10377,40.93,0.7,1.38,4,1.01,5.5752,1.6,0.4,322.3,341.05,8,11,10,0.58,10,1,42.5,-42,96.7,0,10,2,8.65,-3.9,-1.6,0,0,0.78752369
10386,40.93,0.7,1.39,4,0.99,5.5044,1.61,0.39,321.63,341.9,8,11,10,0.6,10,1,42.5,-42,96.7,0,19,3,9,-4.15,-1.6,0,0,0.29996616
10391,40.92,0.7,1.42,3.98,1.01,5.708116,1.58,0.4,320.41,341.22,8,11,10,0.6,10,1,42.5,-42,96.7,0,24,4,9,6.7,8.3,0,0,0.14074045
10370,40.91,0.7,1.42,3.98,1,5.6516,1.62,0.4,320.09,341.3,8,11,10,0.6,10,1,42.5,-42,96.7,0,3,1,9.35,-3.9,8,0,0,0.11400236
10376,40.91,0.69,1.4,4.01,0.99,5.55786,1.59,0.38,321.8,341.58,8,11,10,0.6,10,1,42.5,-42,96.7,0,9,1,9.35,6.7,8,0,0,0.085916728
10378,40.91,0.7,1.4,4,0.98,5.488,1.59,0.39,321.8,341.55,8,11,10,0.59,10,1,42.5,-42,96.7,0,11,2,8.65,-3.9,3.2,0,0,0.40730962
10393,40.91,0.7,1.39,4.01,1.01,5.629639,1.6,0.41,323.01,341.09,8,11,10,0.58,10,1,42.5,-42,96.7,0,26,5,9,6.95,3.2,0,0,0.14192037
10381,40.9,0.7,1.41,3.99,1.01,5.682159,1.59,0.41,321.11,341.69,8,11,10,0.62,10,1,42.5,-42,96.7,0,14,2,8.65,1.4,3.2,0,0,0.52755189
10388,40.9,0.7,1.41,3.99,1,5.6259,1.6,0.41,320.12,341.91,8,11,10,0.59,10,1,42.5,-42,96.7,0,21,3,9,-4.15,8,0,0,0.18637508
10363,40.88,0.38,0.39,4.02,1.41,2.210598,0.79,0.79,415.9,345.89,9,4,15,1.79,10,1,42.5,-42,96.7,0,23,4,10.1,1.6,13.9,0,0,0.073052227
10369,40.88,0.7,1.41,4.02,0.98,5.554836,1.59,0.39,321.76,341.49,8,11,10,0.59,10,1,42.5,-42,96.7,0,2,1,9.35,-3.9,3.2,0,0,0.10928817
10371,40.88,0.7,1.38,4.02,0.98,5.436648,1.59,0.4,322.58,342.31,8,11,10,0.59,10,1,42.5,-42,96.7,0,4,1,9.35,1.4,-1.6,0,0,0.08755751
10360,40.87,0.38,0.39,4.01,1.38,2.158182,0.8,0.82,416.96,346.08,9,4,15,1.79,10,1,42.5,-42,96.7,0,20,3,10.1,-0.45,6.3,0,0,0.25176197
10392,40.87,0.7,1.39,3.99,1.02,5.657022,1.6,0.41,322.34,341.52,8,11,10,0.6,10,1,42.5,-42,96.7,0,25,5,9,6.95,-1.6,0,0,0.20287956
10379,40.86,0.7,1.39,3.99,1,5.5461,1.59,0.41,320.91,342.39,8,11,10,0.61,10,1,42.5,-42,96.7,0,12,2,8.65,-3.9,8,0,0,0.37929279
10372,40.84,0.7,1.39,4,0.99,5.5044,1.6,0.41,321.09,341.41,8,11,10,0.61,10,1,42.5,-42,96.7,0,5,1,9.35,1.4,3.2,0,0,0.10387161
10358,40.83,0.38,0.4,4.01,1.4,2.2456,0.8,0.8,415.6,345.93,9,4,15,1.8,10,1,42.5,-42,96.7,0,18,2,9.15,3.4,13.6,0,0,0.18576904
10380,40.79,0.7,1.42,4.01,1.02,5.808084,1.6,0.39,321.66,341.17,8,11,10,0.58,10,1,42.5,-42,96.7,0,13,2,8.65,1.4,-1.6,0,0,0.98638099
10344,40.78,0.37,0.41,3.99,1.41,2.306619,0.8,0.82,415.3,345.94,9,4,15,1.8,10,1,42.5,-42,96.7,0,4,1,11.05,1.6,-1,0,0,0.11537504
10385,40.78,0.7,1.4,4.01,0.99,5.55786,1.61,0.41,321.97,341.81,8,11,10,0.6,10,1,42.5,-42,96.7,0,18,2,8.65,6.7,8,0,0,0.3118853
11517,40.7,0.84,0.79,6.59,1.61,8.381821,2,0.19,371.21,311.74,5,6,14,1.19,3,1,42.5,-42,96.7,0,16,2,5.35,3,-1.9,0,0,0.95873827
11676,40.68,0.18,2.01,1.6,1.21,3.89136,1.62,0.98,445.45,288.29,12,4,4,0.59,5,1,42.5,-42,96.7,0,13,2,12.95,1,-1.9,0,0,0.57440162
6172,40.67,0.79,0.98,6.01,1.59,9.364782,0.4,0.41,408.93,313.42,7,6,10,1,7,1,42.5,-42,96.7,0,17,2,7.45,3.6,4.4,0,0,0.82277608
11684,40.67,0.19,2.02,1.59,1.19,3.822042,1.58,1,445.67,288.63,12,4,4,0.6,5,1,42.5,-42,96.7,0,21,3,13.3,-1.05,1.7,0,0,0.22190078
11686,40.67,0.18,2.02,1.59,1.19,3.822042,1.6,1.01,444.02,287.87,12,4,4,0.6,5,1,42.5,-42,96.7,0,23,4,13.3,1,2,0,0,0.18901685
11687,40.67,0.18,2.01,1.6,1.2,3.8592,1.59,0.99,444.57,288.46,12,4,4,0.59,5,1,42.5,-42,96.7,0,24,4,13.3,2.8,2,0,0,0.19931875
11685,40.66,0.19,2.02,1.61,1.18,3.837596,1.59,0.99,444.58,288.87,12,4,4,0.59,5,1,42.5,-42,96.7,0,22,4,13.3,-0.8,2,0,0,0.18956883
11677,40.64,0.19,2.02,1.59,1.19,3.822042,1.58,1.02,444.74,288.89,12,4,4,0.61,5,1,42.5,-42,96.7,0,14,2,12.95,1,-0.1,0,0,0.54707456
11680,40.64,0.19,2.02,1.6,1.2,3.8784,1.6,1,444.97,288.8,12,4,4,0.61,5,1,42.5,-42,96.7,0,17,2,12.95,2.8,-0.1,0,0,0.50908923
11689,40.64,0.18,2.01,1.6,1.19,3.82704,1.61,1.01,444.72,288.53,12,4,4,0.59,5,1,42.5,-42,96.7,0,26,5,13.3,3.05,-0.1,0,0,0.25224885
11681,40.59,0.19,1.99,1.6,1.19,3.78896,1.61,1.01,446.26,288.35,12,4,4,0.6,5,1,42.5,-42,96.7,0,18,2,12.95,2.8,1.7,0,0,0.3883906
6178,40.58,0.79,0.99,6,1.59,9.4446,0.39,0.38,408.61,313.28,7,6,10,1.01,7,1,42.5,-42,96.7,0,23,4,8,0.8,9.5,0,0,0.18258141
9153,40.57,0.31,0.59,8.21,0.39,1.889121,1.59,0.2,352.87,305.61,16,7,10,1,15,1,42.5,-42,96.7,0,1,1,17.35,0.9,-1.5,0,0,0.082190536
9170,40.57,0.32,0.59,8.22,0.38,1.842924,1.58,0.21,353.29,306.57,16,7,10,1.01,15,1,42.5,-42,96.7,0,18,2,16.25,7.5,8.1,0,0,0.10390437
11515,40.57,0.83,0.78,6.58,1.58,8.109192,2.01,0.21,368.84,310.42,5,6,14,1.2,3,1,42.5,-42,96.7,0,14,2,5.35,0.2,4.9,0,0,0.69826531
11667,40.56,0.19,1.99,1.62,1.22,3.933036,1.6,0.98,445.6,288.43,12,4,4,0.61,5,1,42.5,-42,96.7,0,4,1,13.65,1,-1.9,0,0,0.11074492
6174,40.55,0.8,0.99,5.99,1.59,9.428859,0.41,0.4,409.83,313.21,7,6,10,1,7,1,42.5,-42,96.7,0,19,3,8,-2.25,-0.4,0,0,0.50310981
11510,40.55,0.83,0.79,6.61,1.6,8.35504,1.99,0.19,369.9,310.79,5,6,14,1.21,3,1,42.5,-42,96.7,0,9,1,6.65,3,11.7,0,0,0.053857308
11524,40.54,0.83,0.78,6.59,1.61,8.275722,1.98,0.2,369.38,311.4,5,6,14,1.21,3,1,42.5,-42,96.7,0,23,4,6,0.2,12,0,0,0.12272093
11669,40.54,0.19,1.99,1.6,1.2,3.8208,1.6,1,445.85,288.43,12,4,4,0.6,5,1,42.5,-42,96.7,0,6,1,13.65,1,1.7,0,0,0.079054222
6180,40.52,0.79,1,5.99,1.61,9.6439,0.41,0.4,408.17,312.88,7,6,10,1.02,7,1,42.5,-42,96.7,0,25,5,8,3.85,-0.4,0,0,0.31842902
11670,40.51,0.19,1.99,1.58,1.18,3.710156,1.59,1.02,444.71,287.85,12,4,4,0.61,5,1,42.5,-42,96.7,0,7,1,13.65,2.8,-1.9,0,0,0.083198845
11679,40.51,0.18,2,1.6,1.19,3.808,1.62,1.01,446.31,288.17,12,4,4,0.6,5,1,42.5,-42,96.7,0,16,2,12.95,2.8,-1.9,0,0,0.53074658
11683,40.51,0.19,2,1.58,1.2,3.792,1.6,0.99,445.68,287.79,12,4,4,0.6,5,1,42.5,-42,96.7,0,20,3,13.3,-1.05,-0.1,0,0,0.26985422
11526,40.49,0.84,0.81,6.6,1.59,8.50014,2,0.21,370.07,311.71,5,6,14,1.2,3,1,42.5,-42,96.7,0,25,5,6,3.25,-1.9,0,0,0.31148612
11528,40.49,0.84,0.78,6.61,1.58,8.146164,1.99,0.19,370.32,310.97,5,6,14,1.18,3,1,42.5,-42,96.7,0,27,5,6,3.25,11.7,0,0,0.13306327
11675,40.49,0.19,1.99,1.58,1.19,3.741598,1.59,0.98,446.37,288.12,12,4,4,0.62,5,1,42.5,-42,96.7,0,12,2,12.95,-0.8,1.7,0,0,0.35749227
9164,40.48,0.31,0.6,8.2,0.42,2.0664,1.59,0.2,351.59,306.48,16,7,10,1.02,15,1,42.5,-42,96.7,0,12,2,16.25,0.9,8.1,0,0,0.19887014
11508,40.48,0.83,0.78,6.61,1.6,8.24928,2.02,0.19,370.66,311.96,5,6,14,1.2,3,1,42.5,-42,96.7,0,7,1,6.65,3,-1.9,0,0,0.092302375
11671,40.48,0.18,2,1.58,1.21,3.8236,1.59,1,444.71,288.44,12,4,4,0.62,5,1,42.5,-42,96.7,0,8,1,13.65,2.8,-0.1,0,0,0.082243837
6175,40.47,0.79,0.98,5.99,1.59,9.333618,0.42,0.39,409.85,313.54,7,6,10,0.99,7,1,42.5,-42,96.7,0,20,3,8,-2.25,4.4,0,0,0.54129267
11502,40.47,0.83,0.8,6.59,1.61,8.48792,1.99,0.21,370.28,311.16,5,6,14,1.19,3,1,42.5,-42,96.7,0,1,1,6.65,-2.6,-1.9,0,0,0.10534392
11518,40.47,0.83,0.81,6.59,1.62,8.647398,2.02,0.18,370,311.45,5,6,14,1.19,3,1,42.5,-42,96.7,0,17,2,5.35,3,4.9,0,0,0.44396698
11527,40.47,0.83,0.81,6.6,1.62,8.66052,2,0.21,370.97,311.16,5,6,14,1.2,3,1,42.5,-42,96.7,0,26,5,6,3.25,4.9,0,0,0.16754885
11673,40.47,0.19,2.02,1.61,1.21,3.935162,1.59,0.98,446.65,288.52,12,4,4,0.58,5,1,42.5,-42,96.7,0,10,2,12.95,-0.8,-1.9,0,0,0.51727331
6168,40.46,0.79,1.01,5.98,1.6,9.66368,0.4,0.4,408.68,313.4,7,6,10,1.01,7,1,42.5,-42,96.7,0,13,2,7.45,0.8,-0.4,0,0,1.4492042
9162,40.46,0.31,0.62,8.21,0.39,1.985178,1.61,0.21,352.18,306.28,16,7,10,1.01,15,1,42.5,-42,96.7,0,10,2,16.25,0.9,-1.5,0,0,0.36209574
11666,40.46,0.18,2.01,1.59,1.2,3.83508,1.61,1,444.45,287.95,12,4,4,0.6,5,1,42.5,-42,96.7,0,3,1,13.65,-0.8,1.7,0,0,0.12684639
9156,40.45,0.32,0.58,8.19,0.41,1.947582,1.62,0.18,352.31,306.52,16,7,10,1.01,15,1,42.5,-42,96.7,0,4,1,17.35,4.2,-1.5,0,0,0.036349621
9160,40.45,0.31,0.59,8.21,0.39,1.889121,1.6,0.2,353.09,306.05,16,7,10,1.02,15,1,42.5,-42,96.7,0,8,1,17.35,7.5,3.3,0,0,0.033070136
9169,40.45,0.32,0.6,8.2,0.41,2.0172,1.61,0.2,353.71,306.4,16,7,10,1,15,1,42.5,-42,96.7,0,17,2,16.25,7.5,3.3,0,0,0.18285002
11522,40.45,0.83,0.81,6.6,1.61,8.60706,1.99,0.2,369.39,311.05,5,6,14,1.19,3,1,42.5,-42,96.7,0,21,3,6,-2.85,11.7,0,0,0.14415431
11674,40.45,0.18,2.01,1.61,1.22,3.948042,1.58,1.01,444.74,287.52,12,4,4,0.59,5,1,42.5,-42,96.7,0,11,2,12.95,-0.8,-0.1,0,0,0.49082363
11682,40.45,0.19,2,1.61,1.21,3.8962,1.61,1,446.32,287.85,12,4,4,0.59,5,1,42.5,-42,96.7,0,19,3,13.3,-1.05,-1.9,0,0,0.28035498
9166,40.44,0.32,0.61,8.2,0.42,2.10084,1.59,0.21,354.35,305.95,16,7,10,1.01,15,1,42.5,-42,96.7,0,14,2,16.25,4.2,3.3,0,0,0.27988076
11664,40.44,0.19,1.99,1.6,1.2,3.8208,1.59,0.98,445.59,288.37,12,4,4,0.59,5,1,42.5,-42,96.7,0,1,1,13.65,-0.8,-1.9,0,0,0.098231882
11665,40.44,0.18,2.02,1.61,1.21,3.935162,1.6,1.02,446.41,288.5,12,4,4,0.58,5,1,42.5,-42,96.7,0,2,1,13.65,-0.8,-0.1,0,0,0.11594174
6157,40.43,0.79,1.02,5.98,1.6,9.75936,0.39,0.39,408.33,313.15,7,6,10,1,7,1,42.5,-42,96.7,0,2,1,8.55,-2,4.4,0,0,0.17177545
6165,40.43,0.79,0.99,5.99,1.6,9.48816,0.42,0.38,408.34,313.48,7,6,10,1.02,7,1,42.5,-42,96.7,0,10,2,7.45,-2,-0.4,0,0,1.162946
6167,40.43,0.79,0.99,6,1.6,9.504,0.39,0.42,408.55,313.35,7,6,10,0.99,7,1,42.5,-42,96.7,0,12,2,7.45,-2,9.2,0,0,0.64665353
6171,40.43,0.79,1,6.02,1.58,9.5116,0.41,0.41,409.86,313.02,7,6,10,1.01,7,1,42.5,-42,96.7,0,16,2,7.45,3.6,-0.4,0,0,0.90278697
9155,40.43,0.31,0.6,8.22,0.39,1.92348,1.58,0.19,354.03,305.63,16,7,10,0.99,15,1,42.5,-42,96.7,0,3,1,17.35,0.9,8.1,0,0,0.07698781
11519,40.43,0.83,0.79,6.59,1.62,8.433882,2.01,0.21,370.44,310.2,5,6,14,1.21,3,1,42.5,-42,96.7,0,18,2,5.35,3,11.7,0,0,0.2695654
9167,40.42,0.31,0.61,8.19,0.4,1.99836,1.62,0.22,352.1,306.5,16,7,10,0.99,15,1,42.5,-42,96.7,0,15,2,16.25,4.2,8.1,0,0,0.16393629
11672,40.42,0.18,1.99,1.61,1.19,3.812641,1.61,0.99,445.74,288.09,12,4,4,0.59,5,1,42.5,-42,96.7,0,9,1,13.65,2.8,1.7,0,0,0.13005139
6179,40.41,0.79,1,6.01,1.6,9.616,0.4,0.4,408.11,313.84,7,6,10,0.98,7,1,42.5,-42,96.7,0,24,4,8,3.6,9.5,0,0,0.20157109
9173,40.41,0.32,0.62,8.18,0.41,2.079356,1.62,0.21,353.95,305.76,16,7,10,1,15,1,42.5,-42,96.7,0,21,3,16.8,0.65,8.1,0,0,0.13836218
11688,40.41,0.19,1.99,1.6,1.18,3.75712,1.6,1.01,445.07,288.21,12,4,4,0.6,5,1,42.5,-42,96.7,0,25,5,13.3,3.05,-1.9,0,0,0.25897983
6164,40.4,0.8,0.99,6,1.61,9.5634,0.42,0.41,409.91,313.36,7,6,10,1.01,7,1,42.5,-42,96.7,0,9,1,8.55,3.6,9.2,0,0,0.11242777
9176,40.4,0.31,0.6,8.22,0.39,1.92348,1.59,0.22,352.46,305.81,16,7,10,1.01,15,1,42.5,-42,96.7,0,24,4,16.8,7.5,8.4,0,0,0.059247959
11503,40.4,0.83,0.82,6.6,1.62,8.76744,2.02,0.21,370.3,310.45,5,6,14,1.21,3,1,42.5,-42,96.7,0,2,1,6.65,-2.6,4.9,0,0,0.064837493
11690,40.4,0.19,2.01,1.6,1.18,3.79488,1.59,0.99,445.99,287.8,12,4,4,0.6,5,1,42.5,-42,96.7,0,27,5,13.3,3.05,1.7,0,0,0.22222795
6159,40.39,0.79,1,6.01,1.59,9.5559,0.41,0.39,409.35,312.79,7,6,10,0.99,7,1,42.5,-42,96.7,0,4,1,8.55,0.8,-0.4,0,0,0.14042629
6160,40.39,0.79,1.01,6,1.6,9.696,0.41,0.38,408.1,313.41,7,6,10,1.02,7,1,42.5,-42,96.7,0,5,1,8.55,0.8,4.4,0,0,0.13781546
9179,40.39,0.31,0.61,8.21,0.4,2.00324,1.62,0.18,352.78,306.04,16,7,10,1.01,15,1,42.5,-42,96.7,0,27,5,16.8,7.75,8.1,0,0,0.057722285
11506,40.39,0.84,0.8,6.61,1.59,8.40792,2.02,0.18,371.23,311.25,5,6,14,1.22,3,1,42.5,-42,96.7,0,5,1,6.65,0.2,4.9,0,0,0.047228038
11525,40.38,0.83,0.79,6.62,1.61,8.419978,2,0.2,370.87,311.51,5,6,14,1.2,3,1,42.5,-42,96.7,0,24,4,6,3,12,0,0,0.11705068
6162,40.37,0.79,1,6.01,1.62,9.7362,0.38,0.41,409.12,313.03,7,6,10,1.01,7,1,42.5,-42,96.7,0,7,1,8.55,3.6,-0.4,0,0,0.090838291
11516,40.36,0.84,0.79,6.62,1.58,8.263084,2.01,0.2,369.77,310.9,5,6,14,1.18,3,1,42.5,-42,96.7,0,15,2,5.35,0.2,11.7,0,0,0.46227121
11520,40.36,0.83,0.8,6.6,1.58,8.3424,2,0.2,369.63,310.98,5,6,14,1.2,3,1,42.5,-42,96.7,0,19,3,6,-2.85,-1.9,0,0,0.36627546
6161,40.35,0.79,0.98,6,1.59,9.3492,0.4,0.41,408.89,313.87,7,6,10,1.01,7,1,42.5,-42,96.7,0,6,1,8.55,0.8,9.2,0,0,0.1400488
6166,40.35,0.79,1.02,6.01,1.62,9.930924,0.39,0.39,408.89,313.65,7,6,10,1.01,7,1,42.5,-42,96.7,0,11,2,7.45,-2,4.4,0,0,1.0314789
9177,40.35,0.31,0.61,8.18,0.41,2.045818,1.59,0.19,353.22,306.13,16,7,10,0.99,15,1,42.5,-42,96.7,0,25,5,16.8,7.75,-1.5,0,0,0.10119997
6169,40.34,0.79,0.98,5.99,1.62,9.509724,0.4,0.39,410.06,313.64,7,6,10,1.01,7,1,42.5,-42,96.7,0,14,2,7.45,0.8,4.4,0,0,1.1678041
9154,40.34,0.31,0.58,8.22,0.42,2.002392,1.62,0.19,352.14,306.41,16,7,10,0.99,15,1,42.5,-42,96.7,0,2,1,17.35,0.9,3.3,0,0,0.078893073
11509,40.34,0.84,0.81,6.62,1.58,8.472276,1.99,0.22,369.54,311.08,5,6,14,1.22,3,1,42.5,-42,96.7,0,8,1,6.65,3,4.9,0,0,0.05635402
11507,40.33,0.84,0.78,6.6,1.6,8.2368,2,0.2,370.36,311.22,5,6,14,1.18,3,1,42.5,-42,96.7,0,6,1,6.65,0.2,11.7,0,0,0.056729693
6158,40.32,0.79,0.99,5.99,1.6,9.48816,0.41,0.41,407.56,313,7,6,10,1.01,7,1,42.5,-42,96.7,0,3,1,8.55,-2,9.2,0,0,0.17397043
6170,40.32,0.79,1.02,6.01,1.6,9.80832,0.39,0.4,407.76,313.88,7,6,10,1.02,7,1,42.5,-42,96.7,0,15,2,7.45,0.8,9.2,0,0,0.62538868
6182,40.32,0.79,1,5.98,1.61,9.6278,0.4,0.38,407.75,314.13,7,6,10,1.01,7,1,42.5,-42,96.7,0,27,5,8,3.85,9.2,0,0,0.22378236
9157,40.32,0.31,0.62,8.19,0.41,2.081898,1.62,0.19,351.96,305.83,16,7,10,1,15,1,42.5,-42,96.7,0,5,1,17.35,4.2,3.3,0,0,0.035292741
11504,40.32,0.83,0.8,6.59,1.58,8.32976,1.98,0.19,370.77,311.11,5,6,14,1.18,3,1,42.5,-42,96.7,0,3,1,6.65,-2.6,11.7,0,0,0.059100181
11521,40.32,0.84,0.78,6.59,1.58,8.121516,2.01,0.18,369.99,310.78,5,6,14,1.21,3,1,42.5,-42,96.7,0,20,3,6,-2.85,4.9,0,0,0.19251464
11523,40.32,0.84,0.81,6.6,1.6,8.5536,1.99,0.19,370.22,311.22,5,6,14,1.2,3,1,42.5,-42,96.7,0,22,4,6,-2.6,12,0,0,0.11858442
11668,40.32,0.18,2.02,1.61,1.2,3.90264,1.58,0.99,444.89,287.57,12,4,4,0.59,5,1,42.5,-42,96.7,0,5,1,13.65,1,-0.1,0,0,0.1349702
9163,40.31,0.32,0.62,8.2,0.4,2.0336,1.61,0.2,352.98,306.27,16,7,10,0.99,15,1,42.5,-42,96.7,0,11,2,16.25,0.9,3.3,0,0,0.32510889
9174,40.31,0.31,0.59,8.19,0.42,2.029482,1.59,0.19,353.09,305.87,16,7,10,1,15,1,42.5,-42,96.7,0,22,4,16.8,0.9,8.4,0,0,0.11250193
11513,40.31,0.83,0.8,6.6,1.59,8.3952,1.98,0.21,369.92,310.91,5,6,14,1.21,3,1,42.5,-42,96.7,0,12,2,5.35,-2.6,11.7,0,0,0.27660909
11678,40.31,0.18,2,1.59,1.2,3.816,1.59,1.01,444.46,288.27,12,4,4,0.62,5,1,42.5,-42,96.7,0,15,2,12.95,1,1.7,0,0,0.39902899
6173,40.3,0.79,1.01,6.01,1.59,9.651459,0.4,0.39,409.05,313.6,7,6,10,0.99,7,1,42.5,-42,96.7,0,18,2,7.45,3.6,9.2,0,0,0.48705333
6177,40.3,0.79,1.02,6.02,1.6,9.82464,0.41,0.38,409.17,312.83,7,6,10,1,7,1,42.5,-42,96.7,0,22,4,8,-2,9.5,0,0,0.28564286
9158,40.3,0.32,0.58,8.19,0.4,1.90008,1.59,0.2,351.61,306.47,16,7,10,1.01,15,1,42.5,-42,96.7,0,6,1,17.35,4.2,8.1,0,0,0.037431534
9175,40.3,0.31,0.61,8.19,0.41,2.048319,1.62,0.18,352.79,306.46,16,7,10,0.99,15,1,42.5,-42,96.7,0,23,4,16.8,4.2,8.4,0,0,0.078011014
6181,40.29,0.79,1,5.98,1.58,9.4484,0.41,0.39,408.15,313.46,7,6,10,0.98,7,1,42.5,-42,96.7,0,26,5,8,3.85,4.4,0,0,0.30947712
9165,40.29,0.32,0.6,8.21,0.4,1.9704,1.61,0.22,352.68,305.95,16,7,10,0.98,15,1,42.5,-42,96.7,0,13,2,16.25,4.2,-1.5,0,0,0.31776834
11511,40.29,0.83,0.81,6.59,1.62,8.647398,1.98,0.21,368.81,311.5,5,6,14,1.19,3,1,42.5,-42,96.7,0,10,2,5.35,-2.6,-1.9,0,0,1.0777497
11512,40.29,0.84,0.82,6.61,1.62,8.780724,2,0.22,368.84,311.25,5,6,14,1.2,3,1,42.5,-42,96.7,0,11,2,5.35,-2.6,4.9,0,0,0.48675743
9159,40.28,0.31,0.6,8.2,0.38,1.8696,1.6,0.18,353.82,306.33,16,7,10,1.02,15,1,42.5,-42,96.7,0,7,1,17.35,7.5,-1.5,0,0,0.036158402
9168,40.27,0.32,0.61,8.22,0.41,2.055822,1.59,0.2,353.64,305.34,16,7,10,1.02,15,1,42.5,-42,96.7,0,16,2,16.25,7.5,-1.5,0,0,0.21563256
11505,40.26,0.83,0.82,6.61,1.59,8.618118,2.02,0.22,368.96,311.35,5,6,14,1.18,3,1,42.5,-42,96.7,0,4,1,6.65,0.2,-1.9,0,0,0.087817468
11514,40.26,0.83,0.78,6.58,1.6,8.21184,1.99,0.22,370.33,310.99,5,6,14,1.18,3,1,42.5,-42,96.7,0,13,2,5.35,0.2,-1.9,0,0,1.6073513
6156,40.25,0.79,1.01,6,1.61,9.7566,0.39,0.39,409.14,313.4,7,6,10,0.99,7,1,42.5,-42,96.7,0,1,1,8.55,-2,-0.4,0,0,0.15052459
6176,40.24,0.79,1.01,6.02,1.59,9.667518,0.38,0.39,408.49,313.91,7,6,10,1.02,7,1,42.5,-42,96.7,0,21,3,8,-2.25,9.2,0,0,0.43716887
9161,40.24,0.32,0.59,8.19,0.42,2.029482,1.58,0.22,352.78,306.19,16,7,10,0.99,15,1,42.5,-42,96.7,0,9,1,17.35,7.5,8.1,0,0,0.039228395
9172,40.23,0.32,0.61,8.18,0.41,2.045818,1.58,0.19,352.6,306.82,16,7,10,0.99,15,1,42.5,-42,96.7,0,20,3,16.8,0.65,3.3,0,0,0.21659887
3554,40.18,0.5,2.79,4.19,1.8,21.04218,0.58,0.8,386.14,312.79,9,14,6,0.4,6,1,42.5,-42,96.7,0,18,2,10.35,7.8,4.8,0,0,0.85369539
9171,40.18,0.32,0.59,8.18,0.39,1.882218,1.61,0.21,352.72,306.32,16,7,10,0.98,15,1,42.5,-42,96.7,0,19,3,16.8,0.65,-1.5,0,0,0.23524912
12872,40.12,0.59,0.8,8.19,2.2,14.4144,0.79,0.79,334.6,353.22,16,15,4,3.02,9,1,42.5,-42,96.7,0,21,3,17.9,-4.95,2.6,0,0,0.35140792
3543,40.09,0.5,2.79,4.21,1.81,21.260079,0.61,0.78,385.5,312.89,9,14,6,0.39,6,1,42.5,-42,96.7,0,7,1,10.85,7.8,-0.8,0,0,0.10949168
6163,40.09,0.79,0.98,6,1.6,9.408,0.42,0.39,409.2,313.06,7,6,10,0.98,7,1,42.5,-42,96.7,0,8,1,8.55,3.6,4.4,0,0,0.093739577
9178,40.08,0.31,0.6,8.22,0.4,1.9728,1.58,0.2,352.29,306.59,16,7,10,0.99,15,1,42.5,-42,96.7,0,26,5,16.8,7.75,3.3,0,0,0.088759288
3557,40.07,0.5,2.81,4.22,1.82,21.581924,0.59,0.8,385.42,312.85,9,14,6,0.38,6,1,42.5,-42,96.7,0,21,3,10.6,-6.05,4.8,0,0,0.4971799
12862,40.05,0.59,0.79,8.2,2.21,14.31638,0.78,0.8,335.01,352.28,16,15,4,3,9,1,42.5,-42,96.7,0,11,2,16.35,-4.7,0.8,0,0,0.63513619
12866,40.05,0.59,0.81,8.22,2.19,14.581458,0.8,0.78,334.64,352.98,16,15,4,3,9,1,42.5,-42,96.7,0,15,2,16.35,2.6,2.6,0,0,0.66526896
12876,40.05,0.6,0.8,8.22,2.19,14.40144,0.8,0.8,335.31,352.83,16,15,4,2.99,9,1,42.5,-42,96.7,0,25,5,17.9,10.15,-1,0,0,0.13355967
12863,40.04,0.59,0.79,8.2,2.2,14.2516,0.8,0.79,334.63,353.02,16,15,4,3,9,1,42.5,-42,96.7,0,12,2,16.35,-4.7,2.6,0,0,0.58703303
12873,40.03,0.59,0.8,8.18,2.18,14.26592,0.78,0.8,335.31,352.16,16,15,4,3,9,1,42.5,-42,96.7,0,22,4,17.9,-4.7,2.9,0,0,0.28236896
3553,40.02,0.5,2.8,4.2,1.78,20.9328,0.62,0.79,385.52,313.24,9,14,6,0.41,6,1,42.5,-42,96.7,0,17,2,10.35,7.8,2,0,0,0.8334896
7176,40.02,0.59,0.59,3.79,2.81,6.283441,0.6,1.19,423.92,340.14,5,3,12,1.21,11,1,42.5,-42,96.7,0,22,4,5.9,-0.3,10.9,0,0,0.2066541
7181,40.01,0.58,0.59,3.81,2.81,6.316599,0.62,1.19,422.51,340.12,5,3,12,1.21,11,1,42.5,-42,96.7,0,27,5,5.9,2.55,10.6,0,0,0.22844525
3539,40,0.5,2.81,4.2,1.8,21.2436,0.62,0.78,387.26,312.15,9,14,6,0.41,6,1,42.5,-42,96.7,0,3,1,10.85,-5.8,4.8,0,0,0.29191872
